fab,factory,date,line,wisdom_batch_id
Fab2,LA8,2019/4/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/6/12,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2022/1/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/11/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/10/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/12/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/6/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/7/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/10/2,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/8/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/6/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2022/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/10/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2022/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/2/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/7/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/2/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/12/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/11/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/5/28,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/6/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/4/24,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/8/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/11/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/10/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/7/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/9/14,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/3/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/2/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/9/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/6/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/8/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/1/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2022/1/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/8/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/8/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/8/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/5/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/9/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/11/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/2/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/5/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/6/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/7/20,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/10/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/11/18,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/6/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/1/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/3/3,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/5/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/10/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/3/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/7/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/11/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/10/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/11/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/12/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/9/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/7/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/4/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/10/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/4/26,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/5/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2022/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/8/21,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/12/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/5/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/6/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/9/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/12/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/6/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/12/19,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/10/19,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/7/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/3/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/9/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/10/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/12/2,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/10/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/5/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/9/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/11/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2022/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/12/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/3/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/2/27,1.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/9/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/8/4,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/12/9,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/4/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/3/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/2/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/9/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/5/6,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/12/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/9/15,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/12/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/2/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/5/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/2/13,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/11/28,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/5/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/12/4,7.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/4/4,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/5/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/7/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/8/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/7/6,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/12/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/7/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/12/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/2/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/2/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/11/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/5/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/1/27,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/10/26,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/10/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/10/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/7/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/11/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/7/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/5/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/7/8,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/12/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/9/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/4/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/7/1,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/4/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/5/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/5/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/11/16,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/6/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/8/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/7/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/2/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/8/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/8/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/2/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/7/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/7/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/1/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/11/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/7/2,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/2/29,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/8/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/9/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/11/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/2/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/5/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/1/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/11/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2022/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/10/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2022/2/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/9/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2022/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/6/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/3/13,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/5/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/4/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/5/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/12/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/12/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/3/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/8/6,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/5/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/6/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/1/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/11/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/10/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/10/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/10/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/1/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/5/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/11/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/7/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/7/28,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/6/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/2/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/4/27,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/9/29,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/7/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/3/8,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/4/10,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/10/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/8/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/1/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/9/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/3/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/2/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/8/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/1/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/4/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/10/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/10/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/12/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/14,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/6/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/2/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/5/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/5/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2022/1/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/8/12,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/8/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/7/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/4/15,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/11/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/9/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/12/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/4/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/8/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/10/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/8/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/9/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/7/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/10/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/4/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/7/10,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/6/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/7/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/6/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/8/9,1.75,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/1/25,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/2/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2022/1/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/2/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/8/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/8/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/7/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/10/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/10/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/2/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/3/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/5/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/12/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/2/22,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/4/10,2.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/6/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/7/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/7/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/2/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/1/15,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
